lea_id,district_name,urban_centric_locale,number_of_schools_in_district,enrollment,pre_k_teachers,kindergarten_teachers,elementary_teachers,secondary_teachers,total_teachers,student_teacher_ratio,instructional_aides,guidance_counselors,student_guidance_counselor_ratio,librarian_total,student_librarian_ratio,total_staff,district_expense_total,expenses_for_instruction,salaries_total,salaries_instruction,instruction_salary_percent_of_total,per_student_expenditure,per_teacher_salary_expenses
2791445,LAKE CRYSTAL-WELLCOME MEMORIAL,Rural (fringe),3,915,4,5,31,26,67,13.66,37,2,457.5,0,,148,12687000,5857000,6238000,4340000,69.57,13865.57,64776.12
2791446,TRI-COUNTY SCHOOL DISTRICT,Rural (remote,2,200,1,0,8,7,19,10.53,5,0,,0,,41,3410000,1767000,1765000,1189000,67.37,17050.0,62578.95
2791447,KITTSON CENTRAL SCHOOL DISTRICT,Rural (remote,2,230,1,1,9,10,22,10.45,9,0,,0,,47,4432000,2358000,2253000,1531000,67.95,19269.57,69590.91
2791448,NORMAN COUNTY WEST SCHOOL DISTRICT,Rural (distant),1,83,1,1,8,,10,8.3,4,0,,0,,26,3393000,1293000,1512000,951000,62.9,40879.52,95100.0
2791449,WIN-E-MAC SCHOOL DISTRICT,Rural (remote,2,487,,2,15,13,32,15.22,4,0,,0,,56,6909000,3670000,3250000,2394000,73.66,14186.86,74812.5
2791450,MESABI EAST SCHOOL DISTRICT,Rural (remote,2,1000,6,3,30,25,65,15.38,30,1,1000.0,0,,134,16015000,8173000,7160000,5120000,71.51,16015.0,78769.23
2791451,JANESVILLE-WALDORF-PEMBERTON,Rural (distant),3,705,1,3,22,22,49,14.39,19,1,705.0,1,705.0,103,10563000,5578000,5009000,3668000,73.23,14982.98,74857.14
2791455,WEST CENTRAL EDUCATION DISTRICT,Town (distant),4,79,1,,,5,6,13.17,4,0,,0,,22,3822000,3151000,2382000,1973000,82.83,48379.75,328833.33
2800185,WEST BOLIVAR CONS SCHOOL DIST,Rural (remote,7,1214,1,4,37,41,93,13.05,18,4,303.5,1,1214.0,217,14643000,6691000,7941000,4491000,56.55,12061.78,48290.32
2800186,NORTH BOLIVAR CONS SCHOOL DIST,Rural (distant),3,937,1,3,27,25,62,15.11,2,1,937.0,1,937.0,90,9812000,4895000,5381000,3357000,62.39,10471.72,54145.16
2800187,SUNFLOWER CTY CONS SCHOOL DISTRICT,Town (remote),14,3569,5,14,96,102,258,13.83,71,13,274.54,10,356.9,581,38930000,17065000,20794000,11781000,56.66,10907.82,45662.79
2800189,STARKVILLE- OKTIBBEHA CONS DIST,Town (remote),8,5078,4,6,106,132,302,16.81,83,14,362.71,7,725.43,718,73084000,27718000,30516000,18301000,59.97,14392.28,60599.34
2800191,WEST POINT CONSOLIDATED SCHOOL DIST,Town (remote),8,3000,5,9,73,89,205,14.63,58,8,375.0,6,500.0,430,29503000,15469000,15702000,10357000,65.96,9834.33,50521.95
2800195,HOLMES CO CONSOLIDATED SCHOOL DIST,Rural (remote,8,3094,2,8,80,78,201,15.39,46,9,343.78,3,1031.33,449,30532000,13490000,15786000,9309000,58.97,9868.13,46313.43
2800196,WINONA-MONTGOMERY CONSOLIDATED,Town (remote),3,1264,1,3,29,42,88,14.36,25,3,421.33,2,632.0,185,12854000,7237000,6884000,4794000,69.64,10169.3,54477.27
2800360,ABERDEEN SCHOOL DIST,Town (remote),3,1201,1,6,38,54,114,10.54,23,4,300.25,2,600.5,206,13917000,7233000,6812000,4537000,66.6,11587.84,39798.25
2800390,ALCORN SCHOOL DIST,Rural (distant),10,3220,9,12,81,119,245,13.14,41,5,644.0,5,644.0,458,33025000,19197000,18228000,13196000,72.39,10256.21,53861.22
2800420,AMITE COUNTY SCHOOL DISTRICT,Rural (remote,3,908,0,3,30,41,87,10.44,29,2,454.0,1,908.0,194,15585000,6415000,6934000,4469000,64.45,17164.1,51367.82
2800450,AMORY SCHOOL DIST,Town (remote),5,1635,0,7,50,36,117,13.97,20,3,545.0,2,817.5,221,15875000,8323000,8333000,5686000,68.23,9709.48,48598.29
2800510,ATTALA CO SCHOOL DIST,Rural (distant),5,1027,4,4,29,39,86,11.94,20,4,256.75,2,513.5,194,12618000,7118000,7033000,4707000,66.93,12286.27,54732.56
2800540,BALDWYN SCHOOL DISTRICT,Rural (distant),3,757,0,3,20,32,62,12.21,9,3,252.33,1,757.0,125,8752000,4772000,5003000,3156000,63.08,11561.43,50903.23
2800570,BAY ST LOUIS WAVELAND SCHOOL DIST,Midsize Suburb,4,1834,0,5,46,46,113,16.23,30,4,458.5,3,611.33,255,21156000,10387000,10793000,7200000,66.71,11535.44,63716.81
2800600,BENTON CO SCHOOL DIST,Rural (distant),4,1098,0,4,35,32,81,13.56,10,3,366.0,3,366.0,167,11503000,6250000,6401000,4370000,68.27,10476.32,53950.62
2800630,BILOXI PUBLIC SCHOOL DIST,Small City,10,6243,5,24,162,182,409,15.26,105,8,780.38,8,780.38,783,75320000,33047000,33580000,22857000,68.07,12064.71,55885.09
2800750,CLEVELAND SCHOOL DIST,Town (remote),9,3399,6,11,84,104,228,14.91,67,13,261.46,8,424.88,479,33268000,16667000,17796000,11131000,62.55,9787.58,48820.18
2800820,BOONEVILLE SCHOOL DIST,Town (remote),4,1280,0,4,30,41,90,14.22,15,3,426.67,2,640.0,150,11235000,6980000,6684000,4638000,69.39,8777.34,51533.33
2800840,BROOKHAVEN SCHOOL DIST,Town (remote),7,2824,5,9,66,105,209,13.51,44,6,470.67,3,941.33,474,26809000,13693000,15949000,9706000,60.86,9493.27,46440.19
2800870,CALHOUN CO SCHOOL DIST,Rural (remote,9,2500,4,8,55,66,158,15.82,48,3,833.33,3,833.33,331,21662000,12478000,12558000,8832000,70.33,8664.8,55898.73
2800900,CANTON PUBLIC SCHOOL DIST,Rural (fringe),10,3391,3,11,103,74,213,15.92,50,10,339.1,4,847.75,447,34229000,16712000,17298000,10918000,63.12,10094.07,51258.22
2800930,CARROLL COUNTY SCHOOL DIST,Rural (distant),2,933,1,1,21,29,60,15.55,14,0,,1,933.0,135,9377000,4900000,5536000,3421000,61.8,10050.38,57016.67
2800960,CHICKASAW CO SCHOOL DIST,Rural (distant),1,475,2,2,14,14,36,13.19,9,1,475.0,0,,63,4928000,2537000,2422000,1776000,73.33,10374.74,49333.33
2800990,CHOCTAW CO SCHOOL DIST,Rural (remote,5,1330,4,6,48,46,120,11.08,27,4,332.5,2,665.0,252,19326000,9311000,9424000,6285000,66.69,14530.83,52375.0
2801020,CLAIBORNE CO SCHOOL DIST,Rural (remote,5,1382,1,3,30,39,82,16.85,17,4,345.5,3,460.67,202,18214000,7675000,8395000,5054000,60.2,13179.45,61634.15
2801050,CLARKSDALE MUNICIPAL SCHOOL DIST,Town (remote),9,2342,4,9,52,91,174,13.46,40,5,468.4,4,585.5,372,26508000,12709000,12815000,7687000,59.98,11318.53,44178.16
2801090,CLINTON PUBLIC SCHOOL DIST,Rural (fringe),9,5310,2,19,96,133,286,18.57,76,11,482.73,6,885.0,627,48154000,25951000,24822000,17902000,72.12,9068.55,62594.41
2801100,COAHOMA EARLY COLLEGE,Rural (fringe),1,289,0,0,0,17,17,17.0,0,0,,0,,30,2513000,1268000,1166000,786000,67.41,8695.5,46235.29
2801110,COAHOMA COUNTY SCHOOL DISTRICT,Rural (fringe),5,1326,2,5,41,26,86,15.42,27,3,442.0,5,265.2,233,15497000,6733000,8842000,4707000,53.23,11687.03,54732.56
2801140,COFFEEVILLE SCHOOL DIST,Rural (remote,2,502,1,2,15,14,39,12.87,11,2,251.0,1,502.0,101,6234000,3138000,3444000,2044000,59.35,12418.33,52410.26
2801170,COLUMBIA SCHOOL DISTRICT,Town (distant),4,1644,4,5,52,39,112,14.68,23,5,328.8,1,1644.0,239,17558000,9401000,9375000,5904000,62.98,10680.05,52714.29
2801200,COLUMBUS MUNICIPAL SCHOOL DIST,Town (remote),9,3654,6,10,101,103,242,15.1,48,11,332.18,6,609.0,478,36641000,18441000,19370000,12613000,65.12,10027.64,52119.83
2801220,COPIAH CO SCHOOL DIST,Rural (distant),4,2535,0,11,76,55,158,16.04,40,2,1267.5,4,633.75,344,22394000,11468000,12588000,8156000,64.79,8833.93,51620.25
2801260,CORINTH SCHOOL DIST,Town (remote),3,2645,7,8,67,54,152,17.4,15,4,661.25,2,1322.5,304,24498000,13376000,12217000,8629000,70.63,9262.0,56769.74
2801290,COVINGTON COUNTY SCHOOL DISTRICT,Rural (distant),10,2773,1,7,72,93,194,14.29,54,8,346.63,5,554.6,407,28192000,16257000,15686000,10696000,68.19,10166.61,55134.02
2801320,DESOTO CO SCHOOL DIST,Large Suburb,41,34392,24,121,909,755,2091,16.45,690,67,513.31,37,929.51,4271,281746000,158763000,161129000,109082000,67.7,8192.2,52167.38
2801380,EAST JASPER CONSOLIDATED SCH DIST,Rural (remote,3,886,1,3,23,34,68,13.03,24,1,886.0,1,886.0,175,11195000,5073000,5900000,3291000,55.78,12635.44,48397.06
2801410,EAST TALLAHATCHIE CONSOL SCH DIST,Town (remote),4,1084,2,5,40,34,85,12.75,23,2,542.0,3,361.33,195,10990000,6440000,6348000,4358000,68.65,10138.38,51270.59
2801440,ENTERPRISE SCHOOL DIST,Rural (remote,3,927,2,3,33,31,78,11.88,7,1,927.0,1,927.0,135,8417000,5493000,5052000,3757000,74.37,9079.83,48166.67
2801470,FOREST MUNICIPAL SCHOOL DIST,Town (distant),3,1682,2,6,41,38,99,16.99,24,3,560.67,2,841.0,216,14751000,7606000,7939000,4830000,60.84,8769.92,48787.88
2801490,FORREST COUNTY SCHOOL DISTRICT,Rural (fringe),6,2245,1,10,82,50,179,12.54,28,4,561.25,4,561.25,385,26697000,14305000,15325000,9898000,64.59,11891.76,55296.09
2801510,FORREST COUNTY AG HIGH SCHOOL,Rural (distant),1,589,0,0,0,35,37,15.92,4,0,,0,,87,6050000,3632000,3456000,2384000,68.98,10271.65,64432.43
2801530,FRANKLIN CO SCHOOL DIST,Rural (remote,5,1287,2,5,31,46,93,13.84,26,4,321.75,1,1287.0,198,13778000,7678000,8246000,5385000,65.3,10705.52,57903.23
2801560,GEORGE CO SCHOOL DIST,Rural (fringe),9,4116,3,2,104,110,252,16.33,106,6,686.0,5,823.2,596,34629000,20987000,21157000,14629000,69.14,8413.27,58051.59
2801590,GREENE COUNTY SCHOOL DISTRICT,Rural (remote,6,1875,1,7,50,50,125,15.0,27,1,1875.0,3,625.0,276,17438000,9716000,10433000,6827000,65.44,9300.27,54616.0
2801620,GREENVILLE PUBLIC SCHOOLS,Town (remote),12,4480,9,16,124,102,276,16.23,85,13,344.62,5,896.0,676,44001000,22063000,26074000,15518000,59.52,9821.65,56224.64
2801650,GREENWOOD PUBLIC SCHOOL DISTRICT,Town (remote),7,2684,7,10,91,60,188,14.28,59,6,447.33,5,536.8,438,29253000,14509000,15713000,9775000,62.21,10899.03,51994.68
2801680,GRENADA SCHOOL DIST,Town (remote),5,4062,11,13,97,86,247,16.45,103,8,507.75,4,1015.5,646,38047000,20149000,22113000,13906000,62.89,9366.57,56299.6
2801710,GULFPORT SCHOOL DIST,Small City,12,6487,2,24,194,136,411,15.78,106,13,499.0,6,1081.17,837,62219000,33249000,34986000,23447000,67.02,9591.34,57048.66
2801740,HANCOCK CO SCHOOL DIST,Rural (fringe),7,4416,1,14,103,122,306,14.43,60,7,630.86,6,736.0,579,38904000,21338000,21537000,14988000,69.59,8809.78,48980.39
2801770,HARRISON CO SCHOOL DIST,Rural (fringe),22,15010,15,59,365,377,930,16.14,333,14,1072.14,18,833.89,1991,136863000,77569000,77016000,53415000,69.36,9118.12,57435.48
2801800,HATTIESBURG PUBLIC SCHOOL DIST,Small City,9,3953,7,11,106,121,290,13.63,72,10,395.3,8,494.13,596,44693000,22542000,23747000,15121000,63.68,11306.1,52141.38
2801830,HAZLEHURST CITY SCHOOL DISTRICT,Town (distant),3,1496,1,3,36,32,82,18.24,30,2,748.0,2,748.0,241,15702000,7668000,7975000,4934000,61.87,10495.99,60170.73
2801860,HINDS CO SCHOOL DIST,Rural (fringe),11,5619,4,18,171,133,369,15.23,45,15,374.6,7,802.71,615,63737000,26759000,24710000,17299000,70.01,11343.12,46880.76
2801890,HOLLANDALE SCHOOL DIST,Rural (fringe),3,604,2,2,13,30,51,11.84,18,2,302.0,0,,109,8143000,4446000,4214000,2659000,63.1,13481.79,52137.25
2801950,HOLLY SPRINGS SCHOOL DIST,Town (distant),5,1276,2,4,33,35,83,15.37,30,4,319.0,1,1276.0,204,14853000,6972000,7443000,4411000,59.26,11640.28,53144.58
2802010,HOUSTON  SCHOOL DIST,Rural (fringe),6,1721,1,9,57,45,124,13.88,23,5,344.2,3,573.67,242,15690000,9129000,8810000,6228000,70.69,9116.79,50225.81
2802040,HUMPHREYS CO SCHOOL DIST,Town (remote),5,1580,0,3,35,39,88,17.95,36,5,316.0,2,790.0,249,15808000,6929000,8584000,4561000,53.13,10005.06,51829.55
2802100,ITAWAMBA COUNTY SCHOOL DIST,Rural (distant),8,3500,0,17,120,95,257,13.62,48,7,500.0,5,700.0,477,29524000,18227000,17778000,13117000,73.78,8435.43,51038.91
2802160,JACKSON CO SCHOOL DIST,Rural (distant),14,9209,3,28,234,246,569,16.18,152,18,511.61,15,613.93,1191,85600000,46355000,47688000,33415000,70.07,9295.25,58725.83
2802190,JACKSON PUBLIC SCHOOL DISTRICT,Midsize City,58,23935,40,94,596,710,1582,15.13,517,85,281.59,54,443.24,4126,258844000,127183000,142796000,88262000,61.81,10814.46,55791.4
2802220,JEFFERSON CO SCHOOL DIST,Rural (remote,6,1159,0,4,38,39,88,13.17,22,3,386.33,3,386.33,193,12718000,6425000,7080000,4350000,61.44,10973.25,49431.82
2802250,JEFFERSON DAVIS CO SCHOOL DIST,Rural (distant),4,1404,0,7,47,44,107,13.12,26,3,468.0,1,1404.0,230,16019000,7629000,8281000,5091000,61.48,11409.54,47579.44
2802280,JONES CO SCHOOL DIST,Rural (distant),11,8701,6,37,207,251,569,15.29,132,12,725.08,11,791.0,1149,70666000,43262000,40621000,29337000,72.22,8121.6,51558.88
2802310,KEMPER CO SCHOOL DIST,Rural (remote,5,984,1,4,30,39,81,12.15,15,2,492.0,2,492.0,208,14525000,7030000,7577000,4398000,58.04,14761.18,54296.3
2802340,KOSCIUSKO SCHOOL DISTRICT,Town (remote),6,2341,6,10,63,65,164,14.27,43,6,390.17,4,585.25,309,22101000,11445000,11439000,7735000,67.62,9440.84,47164.63
2802370,LAFAYETTE CO SCHOOL DIST,Town (remote),5,2889,4,13,88,82,208,13.89,60,6,481.5,4,722.25,450,31409000,16836000,16752000,11276000,67.31,10871.93,54211.54
2802400,LAMAR COUNTY SCHOOL DISTRICT,Rural (distant),19,10624,11,41,273,302,719,14.78,203,26,408.62,17,624.94,1467,96329000,54938000,55362000,38566000,69.66,9067.11,53638.39
2802430,LAUDERDALE CO SCHOOL DIST,Rural (distant),13,6283,2,23,155,182,419,15.0,115,10,628.3,8,785.38,894,56945000,33977000,33497000,23096000,68.95,9063.35,55121.72
2802460,LAUREL SCHOOL DISTRICT,Town (distant),8,3171,0,14,92,74,207,15.32,69,9,352.33,5,634.2,457,33292000,16916000,18575000,11361000,61.16,10498.9,54884.06
2802490,LAWRENCE CO SCHOOL DIST,Rural (remote,6,2082,0,7,61,57,138,15.09,23,2,1041.0,4,520.5,286,19286000,10537000,10608000,7181000,67.69,9263.21,52036.23
2802520,LEAKE CO SCHOOL DIST,Town (distant),6,2845,2,10,72,75,178,15.98,49,6,474.17,4,711.25,392,24493000,12027000,13184000,8189000,62.11,8609.14,46005.62
2802550,LEE COUNTY SCHOOL DISTRICT,Rural (fringe),14,6902,0,28,176,203,476,14.5,151,19,363.26,13,530.92,973,62618000,37347000,35968000,25046000,69.63,9072.44,52617.65
2802580,LEFLORE CO SCHOOL DIST,Town (remote),8,2167,0,6,54,68,139,15.59,40,5,433.4,5,433.4,293,23087000,10417000,12614000,7318000,58.01,10653.9,52647.48
2802610,LELAND SCHOOL DIST,Town (remote),4,824,4,3,21,33,66,12.48,24,0,,2,412.0,150,9715000,4788000,5195000,3044000,58.59,11790.05,46121.21
2802640,LINCOLN COUNTY SCHOOL DISTRICT,Rural (distant),4,3054,1,11,70,84,186,16.42,32,4,763.5,4,763.5,364,24016000,14142000,13611000,9736000,71.53,7863.79,52344.09
2802670,LONG BEACH SCHOOL DIST,Midsize Suburb,5,3161,1,11,92,72,204,15.5,45,6,526.83,6,526.83,391,30139000,15499000,15881000,10752000,67.7,9534.64,52705.88
2802700,LOUISVILLE MUNICIPAL SCHOOL DIST,Town (remote),7,2743,0,9,78,85,189,14.51,42,7,391.86,5,548.6,409,27415000,14332000,15656000,9803000,62.61,9994.53,51867.72
2802730,LOWNDES CO SCHOOL DIST,Rural (distant),11,5452,8,19,163,157,393,13.87,86,12,454.33,10,545.2,780,54993000,30178000,30214000,21322000,70.57,10086.76,54254.45
2802790,MADISON CO SCHOOL DIST,Large Suburb,23,13302,13,45,397,402,934,14.24,182,37,359.51,19,700.11,1701,137332000,77179000,75507000,54458000,72.12,10324.16,58306.21
2802820,MARION CO SCHOOL DIST,Rural (fringe),7,2046,0,8,52,73,148,13.82,30,2,1023.0,2,1023.0,307,22885000,11323000,12277000,7644000,62.26,11185.24,51648.65
2802850,MARSHALL CO SCHOOL DIST,Rural (fringe),9,2988,0,11,95,80,210,14.23,47,7,426.86,4,747.0,405,28285000,13895000,14418000,9458000,65.6,9466.2,45038.1
2802880,MCCOMB SCHOOL DISTRICT,Town (remote),8,2508,6,0,65,69,158,15.87,42,4,627.0,3,836.0,387,31337000,13308000,14912000,8846000,59.32,12494.82,55987.34
2802910,MERIDIAN PUBLIC SCHOOLS,Town (remote),12,5232,10,24,158,145,387,13.52,106,17,307.76,9,581.33,882,58828000,29255000,32935000,19562000,59.4,11243.88,50547.8
2802940,MONROE CO SCHOOL DIST,Rural (distant),5,2276,0,9,56,94,182,12.51,36,3,758.67,4,569.0,329,20028000,11934000,11496000,8312000,72.3,8799.65,45670.33
2803000,MOSS POINT SEPARATE SCHOOL DIST,Small Suburb,6,1810,2,6,50,61,138,13.12,29,4,452.5,3,603.33,348,27094000,11265000,13691000,7679000,56.09,14969.06,55644.93
2803030,NATCHEZ-ADAMS SCHOOL DISTRICT,Town (remote),10,3193,2,14,88,89,226,14.13,91,12,266.08,6,532.17,560,40055000,20274000,21584000,13023000,60.34,12544.63,57623.89
2803060,NESHOBA COUNTY SCHOOL DISTRICT,Town (remote),3,3240,3,14,77,85,196,16.53,49,3,1080.0,2,1620.0,411,28150000,14594000,14844000,10198000,68.7,8688.27,52030.61
2803090,NETTLETON SCHOOL DIST,Rural (distant),4,1315,0,5,34,54,107,12.29,16,2,657.5,2,657.5,189,11262000,6113000,6087000,4075000,66.95,8564.26,38084.11
2803120,NEW ALBANY PUBLIC SCHOOLS,Rural (fringe),5,2124,2,10,62,58,151,14.07,43,3,708.0,2,1062.0,320,20832000,12089000,11857000,8259000,69.66,9807.91,54695.36
2803150,NEWTON COUNTY SCHOOL DISTRICT,Rural (distant),4,1778,1,7,52,57,130,13.68,34,4,444.5,1,1778.0,260,16519000,9553000,9876000,6811000,68.97,9290.78,52392.31
2803180,NEWTON MUNICIPAL SCHOOL DISTRICT,Town (remote),4,938,0,2,29,35,75,12.51,21,1,938.0,1,938.0,154,9911000,5038000,5797000,3444000,59.41,10566.1,45920.0
2803210,NORTH PANOLA SCHOOL DISTRICT,Rural (distant),7,1393,1,6,40,44,108,12.9,43,5,278.6,3,464.33,286,17117000,8722000,9062000,5623000,62.05,12287.87,52064.81
2803240,NORTH PIKE SCHOOL DIST,Town (remote),4,2440,1,9,73,61,160,15.25,30,5,488.0,3,813.33,318,27160000,12123000,11855000,8389000,70.76,11131.15,52431.25
2803270,NORTH TIPPAH SCHOOL DIST,Rural (remote,4,1287,2,4,31,40,90,14.3,15,1,1287.0,2,643.5,169,12522000,6682000,6532000,4532000,69.38,9729.6,50355.56
2803300,NOXUBEE COUNTY SCHOOL DISTRICT,Rural (fringe),6,1495,1,5,40,46,100,14.95,19,3,498.33,3,498.33,221,14940000,7065000,8345000,4965000,59.5,9993.31,49650.0
2803360,OCEAN SPRINGS SCHOOL DIST,Midsize Suburb,7,5936,3,21,132,195,407,14.58,103,13,456.62,7,848.0,797,54079000,30121000,30568000,21406000,70.03,9110.34,52594.59
2803390,OKOLONA SEPARATE SCHOOL DIST,Rural (distant),4,578,0,2,20,22,47,12.3,6,2,289.0,0,,95,6995000,3595000,3618000,2353000,65.04,12102.08,50063.83
2803450,OXFORD SCHOOL DISTRICT,Rural (fringe),7,4323,8,16,104,106,273,15.84,55,8,540.38,6,720.5,539,55898000,26139000,24971000,17204000,68.9,12930.37,63018.32
2803480,PASCAGOULA-GAUTIER SCHOOL DISTRICT,Small City,19,6866,10,31,207,224,524,13.1,211,22,312.09,13,528.15,1331,100447000,47550000,53620000,32802000,61.17,14629.62,62599.24
2803510,PASS CHRISTIAN PUBLIC SCHOOL DIST,Midsize Suburb,4,2053,1,5,50,52,133,15.44,31,4,513.25,3,684.33,269,26028000,10998000,11953000,7468000,62.48,12678.03,56150.38
2803520,PEARL PUBLIC SCHOOL DISTRICT,Large Suburb,5,4257,7,18,106,105,267,15.94,84,7,608.14,4,1064.25,530,39169000,21241000,20923000,14588000,69.72,9201.08,54636.7
2803530,PETAL SCHOOL DIST,Small Suburb,5,4137,1,17,124,109,282,14.67,68,6,689.5,4,1034.25,574,36827000,20835000,22055000,14961000,67.83,8901.86,53053.19
2803540,PEARL RIVER CO SCHOOL DIST,Rural (fringe),4,3270,1,9,74,89,191,17.12,59,1,3270.0,4,817.5,416,30117000,14540000,15249000,9774000,64.1,9210.09,51172.77
2803570,PERRY CO SCHOOL DIST,Rural (distant),6,1016,0,5,37,32,83,12.24,29,3,338.67,2,508.0,191,11981000,6427000,6786000,4476000,65.96,11792.32,53927.71
2803600,PHILADELPHIA PUBLIC SCHOOL DIST,Town (remote),2,1003,2,3,28,25,67,14.97,20,2,501.5,2,501.5,156,10326000,5168000,5176000,3227000,62.35,10295.11,48164.18
2803630,PICAYUNE SCHOOL DISTRICT,Town (distant),11,3489,40,12,88,80,250,13.96,93,4,872.25,6,581.5,612,36761000,19349000,21365000,13103000,61.33,10536.26,52412.0
2803660,PONTOTOC CO SCHOOL DIST,Rural (distant),9,3665,0,13,88,102,240,15.27,54,7,523.57,4,916.25,455,30274000,17057000,16432000,11472000,69.81,8260.3,47800.0
2803690,PONTOTOC CITY SCHOOLS,Town (remote),5,2254,0,10,65,61,157,14.36,26,4,563.5,4,563.5,308,20524000,12215000,12185000,8373000,68.72,9105.59,53331.21
2803720,POPLARVILLE SEPARATE SCHOOL DIST,Rural (remote,5,1839,0,7,60,54,144,12.77,23,1,1839.0,4,459.75,310,18352000,10176000,10930000,7069000,64.68,9979.34,49090.28
2803750,PRENTISS CO SCHOOL DIST,Rural (distant),7,2416,4,11,84,77,196,12.33,23,5,483.2,8,302.0,343,22038000,13624000,12786000,9426000,73.72,9121.69,48091.84
2803780,QUITMAN SCHOOL DIST,Rural (remote,6,1783,3,7,54,55,130,13.72,33,3,594.33,1,1783.0,285,17889000,8652000,9653000,5854000,60.64,10033.09,45030.77
2803810,QUITMAN CO SCHOOL DIST,Town (remote),4,1017,2,3,37,38,89,11.43,19,4,254.25,2,508.5,193,13222000,6893000,7391000,4600000,62.24,13000.98,51685.39
2803830,RANKIN CO SCHOOL DIST,Rural (fringe),28,19206,11,66,567,552,1331,14.43,229,45,426.8,33,582.0,2130,240720000,101935000,102454000,67549000,65.93,12533.58,50750.56
2803870,RICHTON SCHOOL DIST,Rural (distant),2,677,0,3,18,29,55,12.31,7,1,677.0,1,677.0,100,5811000,3347000,3309000,2281000,68.93,8583.46,41472.73
2803900,SCOTT CO SCHOOL DIST,Rural (distant),9,4095,0,14,108,117,265,15.45,83,7,585.0,6,682.5,566,35036000,20006000,19547000,13185000,67.45,8555.8,49754.72
2803930,SENATOBIA MUNICIPAL SCHOOL DIST,Town (distant),4,1644,0,6,44,50,115,14.3,35,4,411.0,3,548.0,272,16321000,8961000,9111000,5865000,64.37,9927.62,51000.0
2803960,SOUTH DELTA SCHOOL DISTRICT,Rural (remote,4,808,0,3,20,25,56,14.43,18,3,269.33,1,808.0,157,10506000,4895000,5326000,3166000,59.44,13002.48,56535.71
2803990,SIMPSON CO SCHOOL DIST,Rural (distant),9,3607,0,11,108,91,238,15.16,53,8,450.88,5,721.4,485,32522000,17296000,18456000,11640000,63.07,9016.36,48907.56
2804020,SMITH CO SCHOOL DIST,Rural (remote,6,2664,0,9,68,73,170,15.67,48,7,380.57,3,888.0,348,23224000,12926000,12936000,8959000,69.26,8717.72,52700.0
2804050,SOUTH PANOLA SCHOOL DISTRICT,Town (distant),6,4324,4,18,117,123,300,14.41,93,10,432.4,5,864.8,651,44895000,23102000,23335000,15583000,66.78,10382.75,51943.33
2804080,SOUTH PIKE SCHOOL DIST,Rural (distant),7,1735,3,6,46,58,123,14.11,28,5,347.0,3,578.33,279,16933000,8619000,9797000,5909000,60.31,9759.65,48040.65
2804110,SOUTH TIPPAH SCHOOL DIST,Town (remote),6,2725,6,14,86,78,202,13.49,42,5,545.0,4,681.25,392,29331000,14690000,14992000,10346000,69.01,10763.67,51217.82
2804170,STONE CO SCHOOL DIST,Town (distant),4,2537,0,10,76,70,177,14.33,45,4,634.25,4,634.25,375,22879000,13169000,13371000,9099000,68.05,9018.13,51406.78
2804230,TATE CO SCHOOL DIST,Rural (distant),7,2351,0,9,63,70,162,14.51,31,5,470.2,4,587.75,328,25016000,11166000,11423000,7325000,64.13,10640.58,45216.05
2804260,TISHOMINGO CO SP MUN SCH DIST,Rural (remote,8,3036,0,15,82,96,221,13.74,35,6,506.0,4,759.0,438,29173000,16849000,17336000,11809000,68.12,9609.03,53434.39
2804290,TUNICA COUNTY SCHOOL DISTRICT,Rural (distant),7,1975,4,8,56,56,135,14.63,43,5,395.0,4,493.75,332,24374000,11439000,13548000,7897000,58.29,12341.27,58496.3
2804320,TUPELO PUBLIC SCHOOL DIST,Town (remote),14,6994,17,38,217,163,496,14.1,74,18,388.56,11,635.82,990,77173000,38412000,39971000,26736000,66.89,11034.17,53903.23
2804350,UNION CO SCHOOL DIST,Rural (distant),4,2906,4,13,73,82,190,15.29,65,5,581.2,3,968.67,374,24784000,14533000,14534000,10159000,69.9,8528.56,53468.42
2804380,UNION PUBLIC SCHOOL DIST,Rural (remote,3,979,1,2,25,29,69,14.19,14,1,979.0,1,979.0,127,8421000,4912000,4785000,3382000,70.68,8601.63,49014.49
2804440,WALTHALL CO SCHOOL DIST,Rural (remote,6,1819,0,7,47,56,123,14.79,32,3,606.33,4,454.75,279,17554000,9806000,9843000,6806000,69.15,9650.36,55333.33
2804470,VICKSBURG WARREN SCHOOL DIST,Rural (fringe),17,7775,17,23,190,269,569,13.66,169,21,370.24,15,518.33,1128,95830000,44419000,42397000,29025000,68.46,12325.4,51010.54
2804500,WATER VALLEY SCHOOL DISTRICT,Town (remote),2,1096,1,4,29,35,75,14.61,21,2,548.0,1,1096.0,157,10580000,5878000,5675000,3997000,70.43,9653.28,53293.33
2804530,WAYNE CO SCHOOL DIST,Town (remote),8,3326,10,13,103,105,260,12.79,69,5,665.2,5,665.2,560,36431000,20360000,20920000,13879000,66.34,10953.4,53380.77
2804560,WEBSTER CO SCHOOL DIST,Rural (remote,5,1795,1,7,45,47,122,14.71,26,4,448.75,2,897.5,246,16250000,9554000,9046000,6452000,71.32,9052.92,52885.25
2804590,WEST JASPER CONSOLIDATED SCHOOLS,Rural (remote,4,1419,0,5,35,43,98,14.48,20,2,709.5,3,473.0,223,16387000,7582000,8368000,5305000,63.4,11548.27,54132.65
