lea_id,district_name,urban_centric_locale,number_of_schools_in_district,enrollment,pre_k_teachers,kindergarten_teachers,elementary_teachers,secondary_teachers,total_teachers,student_teacher_ratio,instructional_aides,guidance_counselors,student_guidance_counselor_ratio,librarian_total,student_librarian_ratio,total_staff,district_expense_total,expenses_for_instruction,salaries_total,salaries_instruction,instruction_salary_percent_of_total,per_student_expenditure,per_teacher_salary_expenses
4817280,DODD CITY ISD,Rural (distant),1,384,1,1,13,14,30,12.8,3,0,,0,,48,4193000,2253000,2313000,1662000,71.85,10919.27,55400.0
4817390,DONNA ISD,Large Suburb,23,14459,28,37,320,514,1028,14.07,259,45,321.31,19,761.0,2394,164169000,90408000,101489000,65462000,64.5,11354.1,63678.99
4817400,DOSS CONSOLIDATED CSD,Rural (remote,1,20,0,0,2,0,3,6.67,1,0,,0,,5,641000,268000,264000,163000,61.74,32050.0,54333.33
4817460,DOUGLASS ISD,Rural (remote,1,466,,2,15,20,37,12.59,2,0,,0,,55,4793000,2477000,2657000,1835000,69.06,10285.41,49594.59
4817550,DRISCOLL ISD,Rural (distant),1,306,1,2,13,6,24,12.75,6,0,,0,,50,4328000,2117000,2438000,1528000,62.67,14143.79,63666.67
4817580,DUBLIN ISD,Rural (fringe),3,1209,4,5,24,40,102,11.85,27,4,302.25,1,1209.0,215,13689000,7835000,8535000,5769000,67.59,11322.58,56558.82
4817610,DUMAS ISD,Town (remote),9,4300,7,20,138,133,319,13.48,98,4,1075.0,2,2150.0,639,41777000,24498000,27110000,18459000,68.09,9715.58,57865.2
4817640,DUNCANVILLE ISD,Large Suburb,19,12700,13,41,292,394,801,15.86,157,35,362.86,11,1154.55,1686,140367000,70766000,87402000,53610000,61.34,11052.52,66928.84
4817700,EAGLE MT-SAGINAW ISD,Large City,27,20054,11,70,504,565,1224,16.38,204,56,358.11,20,1002.7,2334,270778000,111182000,126574000,87207000,68.9,13502.44,71247.55
4817730,EAGLE PASS ISD,Town (remote),24,14561,18,56,311,414,852,17.09,213,41,355.15,5,2912.2,1936,153547000,82222000,95002000,58824000,61.92,10545.09,69042.25
4817760,EANES ISD,Large Suburb,11,8132,,28,211,276,599,13.58,103,25,325.28,9,903.56,1123,196811000,50260000,57341000,39165000,68.3,24202.04,65383.97
4817790,EARLY ISD,Town (remote),4,1192,1,4,36,52,102,11.69,28,5,238.4,0,,195,13308000,7479000,7911000,5511000,69.66,11164.43,54029.41
4817830,EAST BERNARD ISD,Rural (distant),3,951,1,4,28,43,81,11.74,8,2,475.5,1,951.0,128,20942000,6198000,6023000,4465000,74.13,22021.03,55123.46
4817850,EAST CENTRAL ISD,Rural (fringe),17,10041,17,36,238,274,602,16.68,147,19,528.47,10,1004.1,1316,120426000,55476000,65313000,42767000,65.48,11993.43,71041.53
4817880,EAST CHAMBERS ISD,Town (distant),4,1511,4,6,47,48,106,14.25,11,4,377.75,2,755.5,198,19862000,9741000,9817000,6713000,68.38,13144.94,63330.19
4817960,EASTLAND ISD,Town (remote),3,1134,2,4,34,45,88,12.89,22,3,378.0,1,1134.0,163,11523000,6224000,6326000,4547000,71.88,10161.38,51670.45
4818000,ECTOR COUNTY ISD,Midsize City,44,33268,56,137,798,771,1916,17.36,222,82,405.71,31,1073.16,3656,297723000,161104000,180800000,118541000,65.56,8949.23,61869.0
4818030,ECTOR ISD,Rural (fringe),2,260,0,0,8,12,22,11.82,6,0,,0,,44,3242000,1784000,2034000,1331000,65.44,12469.23,60500.0
4818060,EDCOUCH-ELSA ISD,Large Suburb,8,4935,11,11,121,148,320,15.42,103,16,308.44,3,1645.0,759,64184000,32094000,34345000,22473000,65.43,13005.88,70228.13
4818070,EDEN CISD,Rural (remote,2,218,,0,6,10,18,12.11,3,1,218.0,0,,36,2942000,1497000,1652000,1033000,62.53,13495.41,57388.89
4818120,EDGEWOOD ISD,Rural (distant),4,993,2,4,31,37,78,12.73,21,2,496.5,0,,144,10778000,5996000,6437000,4381000,68.06,10853.98,56166.67
4818150,EDGEWOOD ISD,Large City,22,10234,57,38,260,229,636,16.09,163,22,465.18,13,787.23,1515,112382000,51713000,69719000,38353000,55.01,10981.24,60303.46
4818180,EDINBURG CISD,Small City,46,34121,61,136,907,1116,2273,15.01,502,89,383.38,40,853.03,4718,371129000,216866000,236550000,160515000,67.86,10876.85,70618.13
4818210,EDNA ISD,Rural (fringe),4,1567,3,6,44,53,115,13.63,34,4,391.75,0,,227,17512000,9840000,9848000,6860000,69.66,11175.49,59652.17
4818280,EL CAMPO ISD,Town (distant),5,3682,8,17,87,110,236,15.6,86,11,334.73,4,920.5,496,37590000,21162000,22263000,15014000,67.44,10209.13,63618.64
4818300,EL PASO ISD,Large City,93,57315,115,213,1505,1803,3899,14.7,458,154,372.18,88,651.31,7852,705778000,334813000,389648000,248737000,63.84,12314.02,63795.08
4818330,ELECTRA ISD,Town (distant),2,420,1,2,15,19,42,10.0,11,1,420.0,0,,78,8234000,2942000,3232000,2129000,65.87,19604.76,50690.48
4818360,ELGIN ISD,Rural (fringe),7,4457,12,16,118,130,286,15.58,63,12,371.42,5,891.4,628,53733000,23993000,29910000,18064000,60.39,12055.87,63160.84
4818390,ELKHART ISD,Rural (distant),5,1255,4,5,36,53,106,11.84,29,3,418.33,0,,185,12280000,7448000,7911000,5891000,74.47,9784.86,55575.47
4818480,ELYSIAN FIELDS ISD,Rural (distant),3,916,0,2,26,37,72,12.72,16,2,458.0,0,,142,9110000,4938000,5761000,3764000,65.34,9945.41,52277.78
4818540,ENNIS ISD,Rural (fringe),10,5850,16,25,158,152,382,15.31,135,13,450.0,6,975.0,708,61447000,32415000,34117000,24484000,71.76,10503.76,64094.24
4818600,ERA ISD,Rural (distant),1,485,,1,11,22,37,13.11,3,0,,1,485.0,61,5483000,2800000,3114000,2150000,69.04,11305.15,58108.11
4818660,ETOILE ISD,Rural (remote,1,131,1,1,7,2,13,10.08,3,0,,0,,26,2119000,909000,1104000,690000,62.5,16175.57,53076.92
4818690,EULA ISD,Rural (distant),3,441,1,2,14,20,40,11.03,10,1,441.0,0,,76,5366000,2745000,3139000,2043000,65.08,12167.8,51075.0
4818720,EUSTACE ISD,Rural (distant),4,1566,1,6,48,61,122,12.84,39,3,522.0,0,,254,19833000,9871000,10673000,7425000,69.57,12664.75,60860.66
4818750,EVADALE ISD,Rural (distant),4,447,1,2,13,19,42,10.64,10,1,447.0,1,447.0,76,5753000,3119000,3422000,2364000,69.08,12870.25,56285.71
4818780,EVANT ISD,Rural (remote,2,234,0,1,9,9,21,11.14,6,1,234.0,0,,46,3560000,1806000,1787000,1109000,62.06,15213.68,52809.52
4818810,EVERMAN ISD,Large Suburb,10,6174,13,20,144,171,370,16.69,94,20,308.7,1,6174.0,805,69636000,38013000,42044000,28744000,68.37,11278.91,77686.49
4818840,EXCELSIOR ISD,Rural (remote,1,89,0,0,5,2,10,8.9,2,0,,0,,20,1163000,629000,777000,494000,63.58,13067.42,49400.0
4818890,EZZELL ISD,Rural (remote,1,92,0,0,5,1,8,11.5,2,0,,0,,15,1410000,524000,557000,404000,72.53,15326.09,50500.0
4818900,FABENS ISD,Town (fringe),4,2239,2,9,62,89,165,13.57,38,8,279.88,2,1119.5,352,26052000,15158000,17480000,11582000,66.26,11635.55,70193.94
4818940,FAIRFIELD ISD,Town (remote),4,1814,5,7,62,64,146,12.42,33,6,302.33,0,,281,21743000,11443000,12769000,8263000,64.71,11986.22,56595.89
4819020,FALLS CITY ISD,Rural (distant),2,363,,2,10,19,33,11.0,6,1,363.0,0,,57,8666000,2525000,2852000,1905000,66.8,23873.28,57727.27
4819050,FANNINDEL ISD,Rural (remote,2,168,0,1,6,9,17,9.88,5,0,,0,,39,2422000,1242000,1386000,900000,64.94,14416.67,52941.18
4819080,FARMERSVILLE ISD,Town (fringe),5,1717,1,6,47,53,114,15.06,22,2,858.5,1,1717.0,209,17183000,10460000,10671000,7546000,70.72,10007.57,66192.98
4819110,FARWELL ISD,Rural (distant),3,552,0,2,16,31,55,10.04,16,1,552.0,0,,99,11384000,3965000,4018000,2898000,72.13,20623.19,52690.91
4819140,FAYETTEVILLE ISD,Rural (remote,1,251,0,1,6,11,19,13.21,3,0,,0,,36,6302000,1683000,1600000,1093000,68.31,25107.57,57526.32
4819170,FERRIS ISD,Rural (fringe),5,2709,10,10,77,88,190,14.26,64,6,451.5,0,,408,33950000,15045000,18241000,11341000,62.17,12532.3,59689.47
4819280,FLATONIA ISD,Rural (remote,3,603,2,2,21,28,56,10.77,14,1,603.0,0,,95,9109000,4024000,4193000,2927000,69.81,15106.14,52267.86
4819320,FLORENCE ISD,Rural (distant),4,1086,1,4,27,41,81,13.41,18,3,362.0,1,1086.0,169,13945000,6813000,7650000,4778000,62.46,12840.7,58987.65
4819350,FLORESVILLE ISD,Town (distant),6,4057,10,12,92,119,246,16.49,58,13,312.08,1,4057.0,550,39437000,21136000,23525000,15765000,67.01,9720.73,64085.37
4819380,FLOUR BLUFF ISD,Large City,7,5693,4,24,149,183,370,15.39,107,12,474.42,4,1423.25,761,59209000,31697000,35178000,23854000,67.81,10400.32,64470.27
4819440,FLOYDADA ISD,Rural (fringe),5,738,3,3,21,34,64,11.53,22,1,738.0,0,,135,27953000,5604000,6076000,3611000,59.43,37876.69,56421.88
4819500,FOLLETT ISD,Rural (remote,1,133,0,1,6,8,18,7.39,3,0,,0,,33,2381000,1320000,1533000,1022000,66.67,17902.26,56777.78
4819530,FORESTBURG ISD,Rural (remote,1,173,0,0,7,9,20,8.65,6,0,,0,,33,3103000,1435000,1441000,1053000,73.07,17936.42,52650.0
4819560,FORNEY ISD,Rural (fringe),14,11133,5,40,280,305,651,17.1,104,21,530.14,6,1855.5,1205,127919000,51425000,58867000,40006000,67.96,11490.07,61453.15
4819620,FORSAN ISD,Rural (distant),2,771,1,3,26,24,56,13.77,13,2,385.5,0,,102,9153000,4823000,4888000,3325000,68.02,11871.6,59375.0
4819650,FORT BEND ISD,Large Suburb,81,76122,45,308,2109,2133,4661,16.33,863,177,430.07,78,975.92,9979,890021000,416120000,507110000,323539000,63.8,11692.03,69414.07
4819700,FORT WORTH ISD,Large City,144,84510,265,344,2333,2253,5778,14.63,881,220,384.14,108,782.5,11029,1023874000,503358000,619477000,394616000,63.7,12115.42,68296.3
4819740,FRANKLIN ISD,Rural (distant),3,1249,5,5,41,47,104,12.01,21,2,624.5,0,,291,26387000,8387000,9870000,6021000,61.0,21126.5,57894.23
4819770,FRANKSTON ISD,Rural (distant),3,804,1,3,24,35,64,12.56,21,2,402.0,0,,129,9720000,5301000,5560000,3746000,67.37,12089.55,58531.25
4819820,FREER ISD,Rural (remote,3,822,2,3,21,32,60,13.7,9,3,274.0,0,,130,15374000,5856000,6156000,4114000,66.83,18703.16,68566.67
4819830,FRENSHIP ISD,Midsize Suburb,13,9955,19,41,287,284,660,15.08,148,18,553.06,13,765.77,1201,99385000,51037000,56466000,38511000,68.2,9983.43,58350.0
4819840,FREDERICKSBURG ISD,Town (remote),6,3126,6,13,79,106,216,14.47,61,10,312.6,1,3126.0,454,51407000,18616000,21847000,14015000,64.15,16444.98,64884.26
4819950,FRIENDSWOOD ISD,Large Suburb,6,6070,1,21,154,182,371,16.36,66,12,505.83,6,1011.67,728,60970000,32847000,38584000,26023000,67.45,10044.48,70142.86
4819980,FRIONA ISD,Town (remote),4,1136,4,7,37,44,100,11.36,50,2,568.0,0,,216,13875000,7856000,8783000,5659000,64.43,12213.91,56590.0
4820010,FRISCO ISD,Large Suburb,73,60182,8,218,1581,1840,4070,14.79,540,126,477.63,63,955.27,7048,660414000,333361000,382752000,271303000,70.88,10973.61,66659.21
4820040,FROST ISD,Rural (distant),3,429,2,2,14,17,38,11.29,7,0,,0,,67,5216000,2768000,2812000,1981000,70.45,12158.51,52131.58
4820070,FRUITVALE ISD,Rural (distant),3,425,2,2,13,17,36,11.81,12,2,212.5,0,,79,5173000,2775000,3195000,1944000,60.85,12171.76,54000.0
4820100,FT DAVIS ISD,Rural (remote,1,228,0,1,7,14,24,9.5,4,1,228.0,0,,42,3258000,1853000,1820000,1264000,69.45,14289.47,52666.67
4820130,FT HANCOCK ISD,Rural (remote,3,397,1,2,13,17,36,11.03,9,2,198.5,1,397.0,82,6197000,3348000,3780000,2269000,60.03,15609.57,63027.78
4820160,FT SAM HOUSTON ISD,Large City,2,1590,6,8,49,58,132,12.05,47,4,397.5,2,795.0,289,26233000,14704000,16296000,10857000,66.62,16498.74,82250.0
4820190,FORT STOCKTON ISD,Town (remote),5,2469,0,11,77,70,174,14.19,48,5,493.8,1,2469.0,368,30651000,14739000,16433000,10315000,62.77,12414.34,59281.61
4820220,GAINESVILLE ISD,Rural (fringe),5,3195,6,12,81,94,207,15.43,38,11,290.45,2,1597.5,396,32739000,17592000,19189000,12484000,65.06,10246.95,60309.18
4820250,GALENA PARK ISD,Large Suburb,25,22289,33,81,586,635,1358,16.41,249,47,474.23,19,1173.11,3220,300780000,127612000,166622000,101838000,61.12,13494.55,74991.16
4820280,GALVESTON ISD,Town (fringe),13,7019,23,27,176,198,444,15.81,80,16,438.69,2,3509.5,1017,123738000,42007000,51648000,31279000,60.56,17629.01,70448.2
4820310,GANADO ISD,Rural (distant),3,774,1,4,23,31,60,12.9,19,2,387.0,0,,113,19493000,5758000,4971000,3532000,71.05,25184.75,58866.67
4820340,GARLAND ISD,Large Suburb,73,55987,64,212,1371,1700,3668,15.26,571,144,388.8,75,746.49,7306,623491000,302353000,351634000,225638000,64.17,11136.35,61515.27
4820370,GARNER ISD,Rural (distant),1,201,1,1,8,3,14,14.36,4,0,,0,,29,2404000,1099000,1319000,842000,63.84,11960.2,60142.86
4820400,GARRISON ISD,Rural (remote,4,708,2,3,21,27,61,11.61,18,2,354.0,1,708.0,129,8494000,5121000,5807000,4059000,69.9,11997.18,66540.98
4820460,GARY ISD,Rural (distant),1,468,1,1,15,21,40,11.7,13,1,468.0,0,,71,5725000,2878000,2987000,2191000,73.35,12232.91,54775.0
4820500,GATESVILLE ISD,Town (distant),5,2744,1,14,82,87,201,13.65,44,8,343.0,4,686.0,398,27460000,14891000,17241000,11188000,64.89,10007.29,55661.69
4820520,GAUSE ISD,Rural (distant),1,166,1,1,7,3,14,11.86,5,0,,0,,28,1762000,1029000,1122000,741000,66.04,10614.46,52928.57
4820550,GEORGE WEST ISD,Rural (remote,4,1079,1,4,29,40,78,13.83,29,2,539.5,0,,169,12733000,6440000,7182000,4832000,67.28,11800.74,61948.72
4820600,GEORGETOWN ISD,Large Suburb,19,11759,19,49,336,406,857,13.72,170,27,435.52,11,1069.0,1667,192547000,67294000,81176000,52957000,65.24,16374.44,61793.47
4820610,GHOLSON ISD,Rural (distant),1,250,0,0,6,9,17,14.71,10,0,,0,,39,2554000,1574000,1674000,1222000,73.0,10216.0,71882.35
4820640,GIDDINGS ISD,Rural (fringe),4,1871,1,,46,69,140,13.36,29,5,374.2,2,935.5,236,19676000,10686000,11137000,7980000,71.65,10516.3,57000.0
4820700,GILMER ISD,Rural (fringe),4,2493,6,11,69,71,171,14.58,35,7,356.14,3,831.0,375,30676000,14155000,16363000,10920000,66.74,12304.85,63859.65
4820760,GLADEWATER ISD,Small Suburb,4,1799,4,11,60,65,145,12.41,36,5,359.8,0,,295,17390000,9707000,11555000,7527000,65.14,9666.48,51910.34
4820790,GLASSCOCK COUNTY ISD,Rural (remote,2,305,1,1,14,16,34,8.97,9,0,,0,,68,35007000,3402000,3416000,2169000,63.5,114777.05,63794.12
4820850,GLEN ROSE ISD,Rural (distant),4,1857,4,9,52,67,137,13.55,27,6,309.5,1,1857.0,261,27602000,12853000,13551000,9345000,68.96,14863.76,68211.68
4820960,GODLEY ISD,Rural (distant),6,2181,6,9,53,67,160,13.63,55,11,198.27,1,2181.0,373,29662000,14762000,17444000,10706000,61.37,13600.18,66912.5
4820970,GOLD BURG ISD,Rural (distant),1,138,0,0,5,8,15,9.2,2,0,,0,,24,1922000,1061000,1076000,743000,69.05,13927.54,49533.33
4821000,GOLDTHWAITE ISD,Rural (remote,3,559,1,4,19,30,61,9.16,17,4,139.75,0,,128,21350000,5495000,5512000,3881000,70.41,38193.2,63622.95
4821030,GOLIAD ISD,Rural (distant),3,1330,3,4,30,44,92,14.46,23,3,443.33,0,,198,15425000,8078000,9169000,5781000,63.05,11597.74,62836.96
4821060,GONZALES ISD,Town (distant),6,2872,8,13,72,84,182,15.78,48,6,478.67,0,,413,29582000,14710000,17446000,10944000,62.73,10300.14,60131.87
4821090,GOODRICH ISD,Rural (distant),3,241,1,1,6,8,17,14.18,8,1,241.0,0,,45,3663000,1507000,1741000,954000,54.8,15199.17,56117.65
4821150,GOOSE CREEK CISD,Small City,30,23837,25,98,643,692,1534,15.54,358,45,529.71,13,1833.62,3384,301958000,141361000,172037000,112869000,65.61,12667.62,73578.23
4821180,GORDON ISD,Rural (remote,1,189,1,0,5,10,17,11.12,2,0,,0,,30,2099000,1159000,1302000,819000,62.9,11105.82,48176.47
4821270,GORMAN ISD,Rural (remote,3,304,1,1,9,14,27,11.26,10,3,101.33,0,,74,5344000,2478000,3185000,1842000,57.83,17578.95,68222.22
4821300,GRADY ISD,Rural (distant),1,255,1,1,6,10,20,12.75,4,0,,0,,39,21532000,1923000,2272000,1424000,62.68,84439.22,71200.0
4821330,GRAFORD ISD,Rural (remote,2,347,1,2,12,14,33,10.52,3,0,,0,,55,11180000,2266000,2498000,1770000,70.86,32219.02,53636.36
4821360,GRAHAM ISD,Town (remote),6,2376,5,13,67,77,167,14.23,51,5,475.2,1,2376.0,334,22958000,13307000,13823000,9850000,71.26,9662.46,58982.04
4821390,GRANBURY ISD,Town (distant),10,7346,8,33,175,194,467,15.73,76,16,459.13,8,918.25,891,84004000,40269000,44076000,30674000,69.59,11435.34,65683.08
4821420,GRAND PRAIRIE ISD,Large Suburb,41,29200,68,92,737,890,1899,15.38,376,69,423.19,0,,3795,333097000,171814000,204701000,128799000,62.92,11407.43,67824.64
4821450,GRAND SALINE ISD,Town (distant),5,1127,3,5,32,36,76,14.83,25,4,281.75,0,,171,13274000,6718000,7398000,4687000,63.35,11778.17,61671.05
4821480,GRANDFALLS-ROYALTY ISD,Rural (remote,1,182,0,0,7,7,15,12.13,5,0,,0,,27,4077000,1120000,1133000,787000,69.46,22401.1,52466.67
4821540,GRANDVIEW ISD,Rural (distant),3,1274,2,4,33,50,93,13.7,20,2,637.0,0,,153,12233000,7969000,7489000,5731000,76.53,9602.04,61623.66
4821560,GRANDVIEW-HOPKINS ISD,Rural (remote,1,50,0,1,4,0,5,10.0,3,0,,0,,12,1100000,442000,488000,324000,66.39,22000.0,64800.0
4821590,GRANGER ISD,Rural (distant),1,446,1,2,15,17,37,12.05,7,1,446.0,0,,68,5276000,2969000,3163000,2081000,65.79,11829.6,56243.24
4821600,GRAPE CREEK ISD,Rural (fringe),6,1172,2,5,35,45,93,12.6,22,4,293.0,0,,173,18557000,6452000,6863000,4567000,66.55,15833.62,49107.53
4821630,GRAPELAND ISD,Rural (remote,3,573,1,1,12,29,46,12.46,14,1,573.0,0,,84,11080000,3048000,3306000,2306000,69.75,19336.82,50130.43
4821660,GRAPEVINE-COLLEYVILLE ISD,Large Suburb,21,13941,15,56,396,439,962,14.49,140,34,410.03,15,929.4,1875,259796000,85630000,98965000,68458000,69.17,18635.39,71162.16
4821720,GREENVILLE ISD,Town (distant),11,5492,16,24,137,143,356,15.43,91,13,422.46,2,2746.0,722,57334000,29807000,33276000,21682000,65.16,10439.55,60904.49
4821750,GREENWOOD ISD,Rural (distant),3,2844,2,11,72,80,171,16.63,23,5,568.8,2,1422.0,288,37450000,14505000,15367000,10679000,69.49,13168.07,62450.29
4821780,GREGORY-PORTLAND ISD,Large Suburb,6,4673,3,19,140,139,318,14.69,76,12,389.42,3,1557.67,636,71520000,26750000,31423000,21058000,67.01,15304.94,66220.13
4821810,GROESBECK ISD,Rural (fringe),5,1687,4,6,47,53,123,13.72,35,5,337.4,0,,264,20399000,10009000,11790000,7842000,66.51,12091.88,63756.1
4821840,GROOM ISD,Rural (remote,1,163,0,0,7,9,18,9.06,2,0,,0,,30,10760000,1227000,1293000,870000,67.29,66012.27,48333.33
4821900,GROVETON ISD,Rural (remote,2,739,2,3,23,32,63,11.73,20,1,739.0,1,739.0,133,9835000,5581000,6180000,4085000,66.1,13308.53,64841.27
4821930,GRUVER ISD,Rural (remote,3,459,3,1,15,24,46,9.98,10,2,229.5,0,,86,6438000,3466000,3725000,2666000,71.57,14026.14,57956.52
4821960,GUNTER ISD,Rural (distant),4,969,1,5,19,42,92,10.53,58,5,193.8,0,,226,17827000,10027000,10939000,7751000,70.86,18397.32,84250.0
4821990,GUSTINE ISD,Rural (remote,1,148,0,1,6,9,17,8.71,4,0,,0,,33,2346000,1094000,1264000,780000,61.71,15851.35,45882.35
4822020,GUTHRIE CSD,Rural (remote,1,106,,2,6,10,19,5.58,3,0,,0,,32,3260000,1651000,1749000,1140000,65.18,30754.72,60000.0
4822050,HALE CENTER ISD,Rural (distant),3,647,3,3,19,25,53,12.21,16,3,215.67,0,,106,7492000,3981000,4299000,2848000,66.25,11579.6,53735.85
4822120,HALLETTSVILLE ISD,Rural (remote,4,1131,3,4,32,39,79,14.32,15,2,565.5,1,1131.0,164,12854000,6516000,7093000,4628000,65.25,11365.16,58582.28
4822140,HALLSBURG ISD,Rural (distant),1,171,0,1,8,0,11,15.55,0,0,,0,,21,1920000,951000,1073000,716000,66.73,11228.07,65090.91
4822170,HALLSVILLE ISD,Town (fringe),8,9486,7,21,158,163,363,26.13,97,9,1054.0,4,2371.5,692,79580000,55651000,29561000,19909000,67.35,8389.21,54845.73
4822230,HAMILTON ISD,Town (remote),3,832,2,3,31,34,74,11.24,12,3,277.33,0,,132,9682000,5494000,5685000,4090000,71.94,11637.02,55270.27
4822260,HAMLIN ISD,Rural (remote,2,395,1,2,11,16,31,12.74,10,1,395.0,0,,60,4941000,2429000,2408000,1662000,69.02,12508.86,53612.9
4822320,HAMSHIRE-FANNETT ISD,Rural (distant),4,1934,1,7,49,61,132,14.65,20,4,483.5,0,,227,20157000,9389000,10122000,7033000,69.48,10422.44,53280.3
4822350,HAPPY ISD,Rural (distant),2,259,1,1,8,14,25,10.36,5,0,,0,,45,3246000,1895000,1977000,1325000,67.02,12532.82,53000.0
4822380,HARDIN ISD,Rural (distant),3,1430,3,6,44,45,103,13.88,19,2,715.0,0,,202,14276000,7414000,8478000,5375000,63.4,9983.22,52184.47
4822410,HARDIN-JEFFERSON ISD,Rural (distant),4,2341,2,8,64,80,161,14.54,34,3,780.33,1,2341.0,306,24195000,11532000,13340000,8737000,65.49,10335.33,54267.08
4822470,HARLANDALE ISD,Large City,31,14086,67,50,348,419,964,14.61,215,39,361.18,19,741.37,2111,170405000,88721000,107437000,68276000,63.55,12097.47,70825.73
4822500,HARLETON ISD,Rural (distant),3,716,1,3,20,33,62,11.55,16,1,716.0,1,716.0,119,8186000,4406000,5023000,3314000,65.98,11432.96,53451.61
4822530,HARLINGEN CISD,Small City,32,18620,76,73,462,558,1249,14.91,327,68,273.82,25,744.8,2786,212492000,114735000,136343000,87932000,64.49,11412.03,70401.92
4822560,HARMONY ISD,Rural (distant),4,1097,1,4,33,42,86,12.76,22,3,365.67,1,1097.0,162,10410000,5992000,6698000,4474000,66.8,9489.52,52023.26
4822590,HARPER ISD,Rural (remote,3,578,0,2,16,28,50,11.56,7,1,578.0,0,,91,6704000,3764000,4530000,2834000,62.56,11598.62,56680.0
4822620,HARROLD ISD,Rural (distant),1,107,0,1,4,8,14,7.64,2,0,,0,,22,3144000,995000,1062000,708000,66.67,29383.18,50571.43
4822650,HART ISD,Rural (remote,1,213,1,1,7,13,25,8.52,8,1,213.0,0,,55,3154000,1763000,2007000,1358000,67.66,14807.51,54320.0
4822680,HARTLEY ISD,Rural (remote,1,223,0,1,7,11,21,10.62,8,1,223.0,0,,40,3144000,1642000,1725000,1214000,70.38,14098.65,57809.52
4822710,HARTS BLUFF ISD,Rural (fringe),1,633,0,4,28,8,42,15.07,10,2,316.5,0,,81,7859000,3524000,3787000,2665000,70.37,12415.48,63452.38
4822740,HASKELL CISD,Rural (fringe),3,566,2,3,20,35,65,8.71,15,2,283.0,0,,114,20446000,4917000,5532000,3731000,67.44,36123.67,57400.0
4822770,HAWKINS ISD,Rural (distant),2,716,1,2,21,31,59,12.14,15,2,358.0,0,,124,10568000,4349000,4538000,2983000,65.73,14759.78,50559.32
4822800,HAWLEY ISD,Rural (distant),3,784,2,3,23,42,74,10.59,21,3,261.33,1,784.0,130,8186000,4706000,5179000,3524000,68.04,10441.33,47621.62
4822830,HEARNE ISD,Town (distant),3,821,4,3,27,31,67,12.25,23,1,821.0,1,821.0,154,11662000,5953000,7163000,4498000,62.79,14204.63,67134.33
4822850,HEDLEY ISD,Rural (remote,1,111,0,0,6,8,16,6.94,0,0,,0,,27,1927000,1087000,1081000,769000,71.14,17360.36,48062.5
4822890,HEMPHILL ISD,Rural (remote,3,897,3,6,27,31,73,12.29,12,3,299.0,1,897.0,153,12067000,6338000,6986000,4519000,64.69,13452.62,61904.11
4822920,HEMPSTEAD ISD,Town (distant),4,1585,8,5,46,59,130,12.19,40,3,528.33,1,1585.0,262,18646000,9958000,12254000,7767000,63.38,11764.04,59746.15
4822970,HENDERSON ISD,Town (distant),5,3417,7,15,83,100,233,14.67,70,1,3417.0,2,1708.5,477,34995000,18375000,20301000,13619000,67.09,10241.44,58450.64
4822980,HENRIETTA ISD,Rural (fringe),3,935,3,4,27,38,76,12.3,28,5,187.0,0,,162,11661000,6515000,6924000,4458000,64.38,12471.66,58657.89
4823010,HEREFORD ISD,Town (distant),9,4109,12,17,109,126,295,13.93,97,13,316.08,4,1027.25,596,43987000,22307000,25429000,16934000,66.59,10705.04,57403.39
4823040,HERMLEIGH ISD,Rural (distant),1,244,1,1,7,9,20,12.2,4,1,244.0,0,,37,3092000,1549000,1703000,1102000,64.71,12672.13,55100.0
4823070,HICO ISD,Rural (remote,2,605,2,3,19,25,51,11.86,10,2,302.5,0,,86,6563000,3810000,4002000,2814000,70.31,10847.93,55176.47
4823100,HIDALGO ISD,Large Suburb,8,3253,16,12,79,111,221,14.72,69,10,325.3,3,1084.33,515,39169000,20502000,24006000,14977000,62.39,12040.89,67769.23
4823140,HIGGINS ISD,Rural (remote,1,104,0,0,6,8,15,6.93,0,0,,0,,24,3187000,987000,1034000,672000,64.99,30644.23,44800.0
4823160,HIGH ISLAND ISD,Rural (remote,1,142,0,0,3,6,11,12.91,5,0,,0,,28,2597000,1065000,1300000,776000,59.69,18288.73,70545.45
4823190,HIGHLAND ISD,Rural (distant),1,239,0,1,5,12,21,11.38,4,1,239.0,0,,43,4128000,1786000,1961000,1199000,61.14,17271.97,57095.24
4823250,HIGHLAND PARK ISD,Large Suburb,7,6840,0,29,161,207,440,15.55,96,16,427.5,6,1140.0,818,279552000,44715000,46648000,32523000,69.72,40870.18,73915.91
4823280,HILLSBORO ISD,Town (distant),6,2006,9,9,64,66,163,12.31,34,5,401.2,3,668.67,286,22586000,12553000,13704000,9500000,69.32,11259.22,58282.21
4823310,HITCHCOCK ISD,Midsize Suburb,5,1748,3,8,41,48,114,15.33,72,3,582.67,1,1748.0,279,23835000,11208000,13436000,8324000,61.95,13635.58,73017.54
4823370,HOLLAND ISD,Rural (distant),3,656,0,3,21,28,58,11.31,10,0,,0,,124,11584000,4809000,5559000,3335000,59.99,17658.54,57500.0
4823400,HOLLIDAY ISD,Rural (distant),3,1048,0,4,28,41,75,13.97,18,2,524.0,1,1048.0,128,9942000,5812000,5696000,4228000,74.23,9486.64,56373.33
